33.766,73.52,146.94,220.4,293.44,366.83,440.86,513.46,586.49,660.04,733.48,806.58,880.03,953.39,1026.6,1100.4,1173.2,1246.7,1319.7,1393.2,1467,1539.7,1540.9,1613.5,1686.2,1759.4,1832.7,1906.3,1979.6,2052.6,2199.2,2345.9,2565.9,2838.6,2921.6,3132.1,3205.5,3352.2
0.99972,0.99999,0.99999,0.99998,0.99997,0.99997,0.99998,0.99997,0.99994,0.99995,0.99995,0.99995,0.99995,0.99993,0.99995,0.99995,0.99994,0.99994,0.99993,0.99994,0.99997,0.99993,0.99995,0.99991,0.99992,0.99992,0.99986,0.99993,0.99987,0.99988,0.99987,0.99986,0.9999,0.9998,0.99986,0.99981,0.99984,0.99984
0.015797,0.89041,1,0.52695,0.26854,0.36205,0.091961,0.21982,0.017483,0.12037,0.076054,0.0559,0.068175,0.015072,0.050369,0.016815,0.031618,0.017696,0.016256,0.017492,0.00658,0.013805,0.0025945,0.002171,0.0096719,0.0022441,0.0047043,0.0045556,0.0022796,0.0030909,0.0023813,0.00151,0.00088707,0.0011288,0.0010804,0.00089998,0.00092085,0.00091265
